time,AT,BE,BG,CH,CZ,DE,DK,EE,ES,FI,FR,HR,HU,IE,IT,LT,LU,LV,MT,NL,NO,PL,PT,RO,SE,SI,SK,UK
1992-12-31,0.1403728369763205,0.1164222449908925,0.1588225182149362,0.1485617030965391,0.1256978597449909,0.1187684426229508,0.1194312386156648,0.1046054189435337,0.1766351320582878,0.0893965163934426,0.1358942395264116,0.1503944672131147,0.1430404143897996,0.1037904143897996,0.1594100637522768,0.1100301684881602,0.1176763433515482,0.1075253870673952,0.1835545309653916,0.1158709016393442,0.0992743624772313,0.1170252732240437,0.1804204234972677,0.145943533697632,0.1010068306010929,0.1407457877959927,0.133147427140255,0.1080827641165756
1993-12-31,0.1409308219178082,0.1180842465753424,0.1643667808219178,0.1532809360730593,0.1287349315068493,0.1199101598173516,0.1147849315068493,0.1107784246575342,0.1751813926940639,0.093825,0.1405172374429223,0.1515326484018264,0.1424792237442922,0.1031888127853881,0.1653244292237443,0.1094292237442922,0.1212547945205479,0.110008105022831,0.1893957762557077,0.1132684931506849,0.1027601598173515,0.1158692922374429,0.172295205479452,0.1473448630136986,0.1034187214611872,0.1397708904109589,0.1338109589041095,0.1059142694063926
1994-12-31,0.1403970319634703,0.1150869863013698,0.1557933789954338,0.148171803652968,0.1259196347031963,0.1197662100456621,0.1206518264840182,0.1126506849315068,0.1819138127853881,0.1011591324200913,0.1354334474885844,0.1515746575342466,0.1409317351598173,0.1027269406392694,0.1647423515981735,0.1099219178082191,0.1150638127853881,0.1104035388127853,0.1899569634703196,0.1146994292237442,0.1049875570776255,0.1173018264840182,0.1781891552511415,0.1440358447488584,0.1130640410958904,0.1406910958904109,0.1295771689497717,0.1103584474885844
1995-12-31,0.1371527397260274,0.1222598173515981,0.1553930365296803,0.1518364155251141,0.1219504566210045,0.1216405251141552,0.1271066210045662,0.1100074200913241,0.1801095890410959,0.0951223744292237,0.1413898401826484,0.1455176940639269,0.1367192922374429,0.1132039954337899,0.1661660958904109,0.1108083333333333,0.1182714611872146,0.1120674657534246,0.1872184931506849,0.1254119863013698,0.1007542237442922,0.1173117579908675,0.175998401826484,0.1418521689497716,0.1052496575342465,0.13645,0.1266668949771689,0.1185619863013698
1996-12-31,0.1355512295081967,0.1188201275045537,0.1491397996357013,0.1530157103825136,0.1196651867030965,0.1189436475409836,0.119435223132969,0.1161193078324225,0.172728825136612,0.099998975409836,0.1402768670309654,0.1398051001821493,0.1326022313296903,0.1106501593806921,0.1571539162112932,0.1140431466302367,0.1218325364298724,0.1166092896174863,0.1844577641165756,0.1189454690346083,0.1047559198542805,0.1150545309653916,0.1731378642987249,0.1357402094717668,0.1075247040072859,0.1305293715846994,0.1252702641165756,0.1109209927140255
1997-12-31,0.1443244292237442,0.1215272831050228,0.1566229452054794,0.1607417808219178,0.1277759132420091,0.12374200913242,0.123880707762557,0.1167780821917808,0.1744809360730593,0.1035899543378995,0.1488039954337899,0.1513519406392694,0.1422607305936073,0.1061148401826484,0.1682571917808219,0.1132262557077625,0.125167808219178,0.1140792237442922,0.186362100456621,0.1183423515981735,0.1075361872146118,0.1179366438356164,0.1708699771689497,0.1430577625570776,0.1133365296803653,0.1438494292237443,0.1304844748858447,0.1099168949771689
1998-12-31,0.1397291095890411,0.1084232876712328,0.1562681506849315,0.1561132420091324,0.1191987442922374,0.1116086757990867,0.1099722602739726,0.1081663242009132,0.1801181506849315,0.0927071917808219,0.1414426940639269,0.1517047945205479,0.1384641552511415,0.1067053652968036,0.1694166666666666,0.1055184931506849,0.1093122146118721,0.106658904109589,0.1886724885844748,0.1072795662100456,0.0967305936073059,0.1111667808219178,0.1811924657534246,0.1426317351598173,0.0950900684931506,0.1423963470319634,0.1255284246575342,0.1057019406392694
1999-12-31,0.1347102739726027,0.1203663242009132,0.157658105022831,0.1464553652968036,0.1194695205479452,0.1185417808219178,0.1186384703196346,0.1136527397260274,0.1800114155251141,0.0960172374429223,0.1385719178082192,0.1446955479452054,0.1354497716894977,0.1066681506849315,0.1653786529680365,0.1128222602739726,0.1180531963470319,0.1120367579908675,0.1899547945205479,0.1200453196347031,0.0984228310502283,0.1169293378995433,0.1800567351598173,0.1426737442922374,0.1015974885844748,0.1372388127853881,0.1247257990867579,0.1112455479452054
2000-12-31,0.1430391621129326,0.1128876366120218,0.1683134107468124,0.1504971539162113,0.1227488615664845,0.1164372723132969,0.1141194216757741,0.1128352686703096,0.1807312158469945,0.0965878870673952,0.138159266848816,0.1567930327868852,0.14688456284153,0.1127523907103825,0.1666058743169398,0.1108689663023679,0.1139134790528233,0.1095806010928961,0.1922025273224043,0.1117385018214936,0.0954075591985428,0.1181742941712203,0.1750112704918033,0.1545812841530054,0.1006174863387978,0.1475069444444444,0.1323003187613843,0.1096923952641165
2001-12-31,0.1371045662100456,0.1160309360730593,0.1587748858447488,0.1508272831050228,0.1149961187214611,0.1141094748858447,0.1157776255707762,0.1100966894977168,0.1782835616438356,0.095987899543379,0.139364497716895,0.1472368721461187,0.1370490867579908,0.1130746575342465,0.1663062785388128,0.108037899543379,0.1166365296803653,0.1089305936073059,0.1928698630136986,0.1158882420091324,0.099757305936073,0.1098420091324201,0.1739760273972602,0.1450576484018264,0.1015044520547945,0.1382872146118721,0.1229889269406392,0.1123996575342465
2002-12-31,0.136782305936073,0.1159578767123287,0.154844406392694,0.1485009132420091,0.1198881278538812,0.1160724885844748,0.1206896118721461,0.1234697488584475,0.1734083333333333,0.1040154109589041,0.1376076484018265,0.1429149543378995,0.1385583333333333,0.10725,0.1589513698630137,0.119344406392694,0.116896803652968,0.1210962328767123,0.1883667808219178,0.1162285388127853,0.1050012557077625,0.1187819634703196,0.1683966894977168,0.1466244292237443,0.1107071917808219,0.1344359589041096,0.1283908675799086,0.1083660958904109
2003-12-31,0.1539949771689497,0.1367001141552511,0.1586207762557077,0.1677773972602739,0.1381551369863013,0.1369530821917808,0.1286665525114155,0.1099364155251141,0.1733011415525114,0.0984981735159817,0.1529489726027397,0.1577294520547945,0.1521099315068493,0.1165523972602739,0.1692167808219178,0.1135450913242009,0.1418094748858447,0.1114897260273972,0.1830828767123287,0.134138698630137,0.1061578767123287,0.1261172374429224,0.1710463470319634,0.1499037671232876,0.1095816210045662,0.1515471461187214,0.1425930365296803,0.121461301369863
2004-12-31,0.1387768670309654,0.1211206739526411,0.1593793260473588,0.1556619990892531,0.1254945355191256,0.1212737932604735,0.1221606329690346,0.1101162340619307,0.1791030282331512,0.0959200819672131,0.1441757741347905,0.142290072859745,0.1368080601092896,0.1110643214936247,0.1610671675774135,0.1091240892531876,0.1239170081967213,0.1095718351548269,0.1898063524590164,0.1187474954462659,0.1016638205828779,0.1181836293260473,0.1813063524590163,0.1452123178506375,0.105425887978142,0.1335591985428051,0.1295627276867031,0.1097517076502732
2005-12-31,0.1426470319634703,0.1235054794520547,0.1532856164383561,0.1569029680365296,0.1311100456621004,0.1256094748858447,0.1289731735159817,0.1173772831050228,0.1866765981735159,0.100612100456621,0.1477281963470319,0.1464773972602739,0.1409396118721461,0.1073603881278538,0.1646037671232876,0.1172617579908675,0.1260311643835616,0.1174866438356164,0.1878932648401826,0.1238892694063927,0.1000869863013698,0.1260591324200913,0.1866490867579908,0.1440148401826484,0.1069131278538812,0.1397698630136986,0.1340817351598173,0.1116059360730593
2006-12-31,0.1465815068493151,0.1229446347031963,0.1585929223744292,0.1579519406392694,0.1330190639269406,0.1271939497716895,0.1214100456621004,0.1162657534246575,0.1776168949771689,0.1007827625570776,0.1434480593607306,0.1494857305936072,0.1404519406392693,0.1115796803652968,0.166856506849315,0.1160530821917808,0.1248289954337899,0.1176261415525114,0.1888503424657534,0.1202633561643835,0.1043229452054794,0.1244281963470319,0.176130707762557,0.14774600456621,0.107099200913242,0.1419127853881278,0.1347066210045662,0.1140817351598173
2007-12-31,0.1424787671232876,0.11832100456621,0.1629357305936073,0.1553182648401826,0.1270393835616438,0.1203350456621004,0.121522602739726,0.1135457762557077,0.1806321917808219,0.0962747716894977,0.1421382420091324,0.1496035388127854,0.1422598173515981,0.1127110730593607,0.1662054794520548,0.1126319634703196,0.1209494292237443,0.1133801369863013,0.1871465753424657,0.1169139269406392,0.0991962328767123,0.1169929223744292,0.1839899543378995,0.1500386986301369,0.1047833333333333,0.1421181506849315,0.1329861872146119,0.1116501141552511
2008-12-31,0.13891985428051,0.1174809881602914,0.1618735200364298,0.1503481329690346,0.123819558287796,0.1206588114754098,0.124542577413479,0.1046579007285974,0.1752999772313297,0.0889280510018215,0.1385430327868852,0.1488755692167577,0.1424639116575592,0.1095365437158469,0.1613614526411657,0.1072604735883424,0.1157241575591985,0.1066295537340619,0.1890404143897996,0.1186040528233151,0.1038420992714025,0.1156971766848816,0.1775229963570127,0.1487813069216757,0.1036631375227686,0.1364066484517304,0.1283982240437158,0.111770150273224
2009-12-31,0.1406599315068493,0.1198130136986301,0.1557108447488584,0.15434600456621,0.123675799086758,0.1212466894977169,0.1232874429223744,0.1083254566210045,0.1804865296803653,0.0988454337899543,0.1442285388127853,0.1471505707762557,0.1414004566210045,0.1110413242009132,0.1627683789954338,0.1101872146118721,0.1211027397260273,0.1082979452054794,0.18787100456621,0.1187947488584475,0.1019381278538812,0.1194342465753424,0.1787320776255707,0.1471608447488584,0.1054714611872146,0.1399231735159817,0.1309501141552511,0.1114414383561643
2010-12-31,0.1342297945205479,0.1180635844748858,0.1517883561643835,0.1474769406392694,0.1207076484018265,0.1177603881278538,0.1189779680365296,0.1086610730593607,0.1720873287671232,0.0928053652968036,0.1408450913242009,0.1389316210045662,0.1325093607305936,0.1193860730593607,0.1563630136986301,0.1092220319634703,0.1200482876712328,0.1091172374429223,0.1876473744292237,0.1164647260273972,0.1015254566210045,0.1153894977168949,0.1703317351598173,0.1399696347031963,0.1025904109589041,0.1295834474885844,0.1250134703196347,0.1144416666666666
2011-12-31,0.1496046803652968,0.1251086757990867,0.161824200913242,0.161918607305936,0.1330644977168949,0.1294668949771689,0.1191345890410958,0.1156953196347032,0.1801377853881278,0.0965963470319634,0.1473157534246575,0.1582214611872146,0.1486124429223744,0.1074700913242009,0.1688305936073059,0.1160408675799086,0.1287252283105023,0.1164576484018264,0.1880821917808219,0.1204509132420091,0.0962028538812785,0.1239543378995433,0.1811360730593607,0.1539302511415525,0.1032771689497716,0.1520712328767123,0.139287899543379,0.1106357305936073
2012-12-31,0.1421774817850637,0.1203196721311475,0.1651401411657559,0.1557497723132969,0.1305071721311475,0.123605077413479,0.1207934881602914,0.1071111111111111,0.1837209699453552,0.089660519125683,0.1440533925318761,0.1551519808743169,0.1483286657559198,0.1065943761384335,0.1669681238615664,0.1102667349726776,0.1233582650273224,0.1090285746812386,0.1920132058287796,0.1169650500910746,0.0971435564663023,0.1200758196721311,0.1821263661202185,0.1541692850637522,0.0993514344262295,0.1451413934426229,0.1372367941712204,0.1086148679417122
2013-12-31,0.1349224885844749,0.1146042237442922,0.1606077625570776,0.1501720319634703,0.1182810502283105,0.1158986301369863,0.1238111872146118,0.1178679223744292,0.176632305936073,0.1003374429223744,0.137983105022831,0.1435026255707762,0.1357256849315068,0.1120358447488584,0.1597051369863013,0.1122592465753424,0.115272602739726,0.11504200913242,0.1900130136986301,0.1166884703196347,0.1045486301369863,0.11544600456621,0.1757627853881278,0.1453002283105022,0.1083423515981735,0.1317329908675799,0.126762100456621,0.1128329908675799
2014-12-31,0.1361172374429223,0.1199647260273972,0.1473686073059361,0.1516294520547945,0.1245550228310502,0.1227388127853881,0.1181116438356164,0.1120969178082191,0.1747301369863013,0.0952740867579908,0.1419318493150685,0.138887100456621,0.1333335616438356,0.1110904109589041,0.1583724885844749,0.1159245433789954,0.1184489726027397,0.1139359589041095,0.1908526255707762,0.1195844748858447,0.1017772831050228,0.1223904109589041,0.1682020547945205,0.1404320776255707,0.1030504566210045,0.1287154109589041,0.1263728310502283,0.1105345890410959
2015-12-31,0.1419955479452055,0.12262100456621,0.1556954337899543,0.1571148401826484,0.1290550228310502,0.1254211187214612,0.1216789954337899,0.1125284246575342,0.1809888127853881,0.0915537671232876,0.145448401826484,0.1501470319634703,0.1384813926940639,0.1137851598173516,0.1650042237442922,0.1149437214611872,0.1218864155251141,0.1135285388127853,0.1901945205479452,0.1217961187214611,0.0974908675799086,0.1247544520547945,0.1802732876712328,0.1439261415525114,0.1019752283105022,0.1413406392694064,0.1334842465753424,0.1117402968036529
2016-12-31,0.1379239526411657,0.1228443761384335,0.1576160063752276,0.1503655510018214,0.1235202641165755,0.1220925546448087,0.121292577413479,0.1077070810564663,0.1752995218579235,0.0891575591985428,0.1421657559198542,0.1453077185792349,0.1388039617486338,0.1100524817850637,0.1625758196721311,0.1079397768670309,0.1198638433515482,0.1085930100182149,0.1874938524590164,0.1227341757741347,0.0992551229508196,0.1174766621129326,0.174633310564663,0.1419245218579234,0.1014790528233151,0.136973019125683,0.1295827641165756,0.1119793943533697
2017-12-31,0.1441368721461187,0.1210294520547945,0.1606538812785388,0.1572804794520548,0.1264076484018264,0.1200168949771689,0.1153414383561643,0.1077946347031963,0.1862027397260273,0.0917627853881278,0.1456631278538812,0.1568142694063927,0.1457496575342465,0.1045950913242009,0.1718531963470319,0.106410502283105,0.1237328767123287,0.10685,0.1916320776255707,0.1181867579908675,0.0997324200913242,0.1127561643835616,0.189725799086758,0.147033904109589,0.1011707762557077,0.1474866438356164,0.1337025114155251,0.1069402968036529
2018-12-31,0.1421592465753424,0.1326680365296803,0.1562876712328767,0.1540885844748858,0.1327713470319634,0.1336763698630137,0.1265812785388128,0.1170189497716895,0.173022602739726,0.1041236301369863,0.1450618721461187,0.1458132420091324,0.1392332191780821,0.1085615296803653,0.158744406392694,0.1208803652968036,0.135783105022831,0.1192405251141552,0.1864442922374429,0.130895205479452,0.1055792237442922,0.1282849315068493,0.1727171232876712,0.1449599315068493,0.1137264840182648,0.138033904109589,0.1332063926940639,0.1130849315068493
2019-12-31,0.1415820776255708,0.1271473744292237,0.1604199771689497,0.156225799086758,0.1306569634703196,0.1274775114155251,0.1225566210045662,0.1143826484018264,0.1828215753424657,0.096496803652968,0.148383904109589,0.1504464611872146,0.1428812785388128,0.1096885844748858,0.1659356164383561,0.1170092465753424,0.1274656392694063,0.1143518264840182,0.1890648401826484,0.1241676940639269,0.1006462328767123,0.1243981735159817,0.1802389269406392,0.1479684931506849,0.1059337899543379,0.1403683789954337,0.1328773972602739,0.1128905251141552
2020-12-31,0.1445875455373406,0.1284688069216757,0.1613629326047359,0.15704485428051,0.1286719034608378,0.1270746812386156,0.1240586293260473,0.1126127049180328,0.1748164845173042,0.1010385928961748,0.1452372495446265,0.1542727686703096,0.1405160519125683,0.1113376593806921,0.167958902550091,0.1137571721311475,0.1289016393442623,0.1113582650273224,0.1910286885245901,0.1236372950819672,0.1029760928961748,0.1212016165755919,0.1721560792349726,0.1472002504553734,0.1082255236794171,0.1456621129326047,0.1316318306010928,0.1136808970856102
