time,FR,HR,HU,AT,BE,BG,CH,CZ,DE,DK,EE,IE,ES,FI,PT,RO,SE,SI,SK,UK,NO,IT,LT,LU,LV,MT,NL,PL
1990-12-31,0.20455068493150685,0.08398527397260275,0.1390703196347032,0.07131347031963471,0.33398949771689496,0.07444908675799086,0.03109406392694064,0.19085787671232876,0.24951369863013695,0.4619706621004566,0.32869988584474885,0.40481244292237445,0.11685947488584475,0.23449018264840182,0.14559874429223743,0.09206860730593606,0.24009086757990866,0.04763413242009132,0.1027533105022831,0.4258384703196347,0.19707545662100456,0.06374155251141553,0.3043738584474886,0.2628746575342466,0.3042218036529681,0.3305428082191781,0.39075171232876715,0.2933815068493151
1991-12-31,0.19551267123287672,0.08582808219178083,0.141300799086758,0.07091803652968036,0.2828896118721461,0.08435216894977168,0.02454109589041096,0.16875182648401826,0.2116477168949772,0.42756917808219175,0.3048380136986301,0.3492046803652968,0.1207291095890411,0.21547671232876714,0.1526425799086758,0.09364794520547945,0.20643105022831051,0.04580251141552512,0.10443961187214612,0.3534308219178082,0.1615552511415525,0.06900627853881279,0.25180319634703197,0.233288698630137,0.26639714611872145,0.3635546803652968,0.3341181506849315,0.25401438356164385
1992-12-31,0.19746220400728598,0.09566609744990892,0.16106876138433515,0.07974533242258651,0.31193579234972674,0.0983945810564663,0.029235428051001818,0.19737317850637523,0.2355314207650273,0.43601127049180327,0.3313879781420765,0.37146835154826957,0.1225787795992714,0.2544167805100182,0.15624168943533698,0.11027561475409836,0.22806511839708563,0.05537124316939891,0.11707297358834243,0.38961441256830603,0.17382627504553735,0.0673783014571949,0.2731329690346084,0.24870469034608378,0.28921721311475407,0.38071664389799637,0.3651018897996357,0.2780103597449909
1993-12-31,0.2045543378995434,0.10327568493150685,0.1646730593607306,0.08230559360730594,0.3136364155251141,0.09357442922374429,0.03174851598173516,0.20361289954337902,0.23697705479452053,0.4399340182648402,0.3338028538812785,0.35501894977168946,0.11614748858447489,0.2240939497716895,0.14421849315068494,0.11516232876712329,0.21930045662100459,0.06648059360730593,0.11108493150684932,0.36764577625570777,0.17207294520547944,0.06995125570776256,0.2982141552511416,0.2661568493150685,0.30334863013698626,0.35673961187214615,0.3479950913242009,0.2868164383561644
1994-12-31,0.20842009132420092,0.08818778538812785,0.15400890410958903,0.07910981735159817,0.32854349315068493,0.07955901826484019,0.03097157534246575,0.20308367579908676,0.25299417808219177,0.46335479452054795,0.3174853881278539,0.3934498858447489,0.12563333333333335,0.20822100456621007,0.15337351598173515,0.09866803652968037,0.2024082191780822,0.05353664383561644,0.11062899543378996,0.41109611872146123,0.15928139269406394,0.0674216894977169,0.2773457762557078,0.26810833333333334,0.2880573059360731,0.3186327625570776,0.36801095890410956,0.28649623287671233
1995-12-31,0.21226301369863013,0.10235776255707763,0.156226598173516,0.0869884703196347,0.30546757990867585,0.0899291095890411,0.033901027397260274,0.20541575342465754,0.23898116438356162,0.4353738584474886,0.34432465753424657,0.34985924657534245,0.13433778538812785,0.2437021689497717,0.15945285388127853,0.09798573059360731,0.2299132420091324,0.05835228310502283,0.11420114155251142,0.3672708904109589,0.17368413242009131,0.07748778538812785,0.27613367579908676,0.2589900684931507,0.2998654109589041,0.40268105022831047,0.3487127853881279,0.2737552511415525
1996-12-31,0.19422586520947177,0.08863945810564663,0.14074464936247721,0.07161566484517304,0.2747191484517304,0.0795886839708561,0.023158697632058287,0.16339150728597449,0.1895625,0.3889413706739526,0.2935266393442623,0.3337066256830601,0.1405420081967213,0.20410974499089254,0.16755396174863388,0.09298884335154826,0.183029485428051,0.04825694444444444,0.10699305555555555,0.3537433970856102,0.14680248178506375,0.07522484061930783,0.23232183515482696,0.2245913023679417,0.24460655737704914,0.4089707422586521,0.32001423041894356,0.22093408469945355
1997-12-31,0.1914925799086758,0.09530901826484019,0.15726803652968036,0.0804107305936073,0.28307442922374426,0.09590365296803653,0.026513698630136986,0.17824543378995433,0.21125068493150687,0.40672111872146116,0.3168107305936073,0.3311652968036529,0.11631860730593607,0.22857591324200913,0.13653527397260273,0.10319246575342465,0.2208353881278539,0.052869977168949776,0.11315719178082191,0.3370049086757991,0.17380216894977168,0.07269269406392694,0.2724401826484018,0.23259828767123286,0.28657442922374426,0.34780331050228314,0.3242211187214612,0.26067111872146115
1998-12-31,0.21553618721461187,0.0972527397260274,0.15999406392694063,0.08553367579908676,0.3405447488584475,0.1001277397260274,0.03297111872146119,0.2172255707762557,0.2547313926940639,0.4666045662100457,0.3079147260273973,0.3731457762557078,0.11959292237442923,0.2151654109589041,0.1423716894977169,0.11508002283105023,0.1993692922374429,0.05853436073059361,0.12200536529680366,0.39493093607305935,0.15128732876712328,0.07350102739726028,0.2790317351598174,0.27579497716894974,0.2794944063926941,0.34825182648401826,0.38403333333333334,0.29934155251141553
1999-12-31,0.22109520547945208,0.0982541095890411,0.15306872146118722,0.07844908675799088,0.3354489726027397,0.08826506849315069,0.0325310502283105,0.19029383561643834,0.2319087899543379,0.4107534246575342,0.29209326484018266,0.3731764840182648,0.13344600456621006,0.20581723744292238,0.15553470319634702,0.10176906392694063,0.19845456621004567,0.058825,0.11568835616438355,0.38553789954337897,0.15689737442922375,0.07790479452054795,0.247411301369863,0.2783972602739726,0.2549309360730594,0.3670875570776256,0.36724178082191783,0.258609703196347
2000-12-31,0.20889526411657558,0.09054121129326047,0.15718909380692167,0.08220343806921676,0.3361915983606557,0.08982809653916211,0.025420081967213112,0.1857313296903461,0.23111407103825138,0.4424722222222222,0.3137748178506375,0.35345275500910744,0.1292544398907104,0.2275039845173042,0.15716302367941712,0.10313046448087432,0.21779280510018217,0.049401525500910745,0.11635018214936248,0.3671716757741348,0.17174704007285974,0.06806022313296904,0.2592665072859745,0.25839469489981787,0.26927607012750454,0.35239219034608377,0.3817879098360656,0.2543037340619308
2001-12-31,0.21190205479452054,0.1081554794520548,0.1693785388127854,0.07846849315068494,0.30781792237442923,0.10320159817351598,0.03129680365296804,0.17383881278538812,0.2137126712328767,0.388040296803653,0.2841820776255708,0.30049794520547946,0.14128755707762558,0.20942682648401825,0.1743349315068493,0.1088101598173516,0.19299166666666667,0.06373276255707762,0.12288573059360731,0.33507956621004564,0.14944212328767123,0.07912454337899542,0.2387388127853881,0.2605195205479452,0.24505011415525116,0.36386541095890407,0.33530958904109587,0.241975
2002-12-31,0.21982956621004568,0.09805022831050228,0.16015924657534245,0.07804634703196348,0.31367020547945207,0.08559874429223745,0.028205479452054795,0.19172237442922374,0.2271678082191781,0.41802785388127855,0.28999463470319636,0.35669771689497715,0.1291502283105023,0.18547819634703197,0.15410787671232876,0.1087554794520548,0.17611484018264842,0.059010616438356166,0.11568595890410958,0.356232305936073,0.13569406392694064,0.06675525114155251,0.26824166666666666,0.26814589041095893,0.27111061643835616,0.3947345890410959,0.33806746575342467,0.2663163242009132
2003-12-31,0.18489908675799085,0.09450707762557077,0.1410060502283105,0.06948618721461186,0.26155947488584474,0.0834035388127854,0.023368036529680367,0.1612533105022831,0.19159657534246574,0.38038219178082194,0.29996095890410956,0.3309913242009132,0.1296595890410959,0.22404109589041094,0.15135787671232875,0.0944472602739726,0.19771906392694064,0.05392933789954338,0.1063857305936073,0.33679566210045664,0.1491349315068493,0.07325639269406392,0.2550183789954338,0.22196552511415524,0.2661852739726027,0.35361643835616435,0.2932052511415525,0.240987899543379
2004-12-31,0.19530396174863388,0.09096596083788706,0.14790744535519126,0.07726889799635701,0.2957612704918033,0.09181955828779599,0.027878529143897997,0.18671641621129326,0.221863160291439,0.4279303278688525,0.28365721766848817,0.348069558287796,0.11661372950819672,0.19932320127504555,0.13328859289617487,0.10181967213114754,0.19464765482695812,0.05135530510018215,0.1111346766848816,0.3604735883424408,0.15488854735883423,0.07244854280510019,0.2473959471766849,0.24709335154826956,0.2561415072859745,0.35206022313296903,0.3371610883424408,0.26002254098360655
2005-12-31,0.18643824200913242,0.08986004566210046,0.1494529680365297,0.07681575342465753,0.2748759132420091,0.09291678082191782,0.023038356164383562,0.17261541095890412,0.20428504566210046,0.417949200913242,0.3000760273972603,0.3439791095890411,0.11766210045662101,0.22584440639269407,0.1389027397260274,0.09992408675799087,0.20328550228310502,0.05139212328767123,0.1061115296803653,0.37149383561643834,0.163787100456621,0.06667865296803653,0.23305810502283103,0.22007591324200915,0.25862762557077623,0.3812623287671233,0.3188868721461187,0.2373654109589041
2006-12-31,0.19586598173515982,0.08738858447488584,0.13143299086757992,0.06916084474885845,0.30888207762557074,0.0822236301369863,0.02305159817351598,0.16523162100456623,0.21076986301369863,0.3904672374429224,0.29101073059360727,0.34,0.11984931506849317,0.2041068493150685,0.1384439497716895,0.09067340182648402,0.19420867579908677,0.056041780821917804,0.09536552511415526,0.3598054794520548,0.16138995433789954,0.06487271689497716,0.22987271689497715,0.24804840182648402,0.24943972602739728,0.33164623287671235,0.3460237442922375,0.22416324200913243
2007-12-31,0.2112458904109589,0.08926929223744293,0.15248504566210044,0.08518721461187215,0.3171966894977169,0.09245365296803654,0.033065296803652965,0.20716997716894978,0.2513993150684931,0.45473230593607306,0.3189698630136986,0.32432477168949775,0.1181183789954338,0.22247237442922374,0.1297478310502283,0.10889691780821918,0.21053150684931507,0.052168150684931504,0.11322397260273973,0.3676494292237443,0.16650856164383562,0.0705714611872146,0.2720956621004566,0.27545022831050225,0.28228082191780823,0.3747808219178082,0.3638328767123288,0.28191769406392697
2008-12-31,0.197926912568306,0.09467634335154827,0.15188331056466303,0.07746243169398906,0.3066798724954463,0.08810109289617486,0.02770981329690346,0.1886760018214936,0.22858629326047358,0.4324081284153006,0.34760450819672134,0.36616120218579234,0.12755623861566484,0.20990277777777777,0.1508320810564663,0.10175489526411659,0.20187135701275047,0.05385780965391621,0.11746482240437157,0.39258321948998176,0.15476684881602915,0.07104826958105646,0.28870571493624775,0.2477857468123862,0.3084085837887068,0.31869569672131143,0.365522427140255,0.26903506375227687
2009-12-31,0.1916868721461187,0.09636438356164384,0.1445066210045662,0.07525319634703195,0.2905810502283105,0.07749543378995434,0.024247488584474883,0.1687224885844749,0.2060799086757991,0.40990616438356164,0.26331757990867577,0.34431255707762554,0.13392979452054793,0.1891445205479452,0.15386609589041095,0.08871198630136985,0.17988481735159817,0.05109965753424657,0.10277203196347032,0.35836986301369866,0.15561461187214612,0.07384086757990868,0.22731723744292237,0.23465570776255706,0.2396060502283105,0.38928150684931506,0.3364357305936073,0.22638333333333333
2010-12-31,0.19012625570776256,0.09359783105022831,0.15379497716894977,0.07708755707762557,0.256826598173516,0.09120342465753424,0.025238242009132418,0.16970582191780823,0.1941307077625571,0.3940713470319635,0.27551381278538817,0.2591784246575342,0.13785445205479452,0.18701164383561644,0.16679771689497716,0.10044897260273973,0.17541358447488584,0.05275719178082192,0.1149920091324201,0.2948736301369863,0.1342420091324201,0.07630422374429223,0.23565605022831052,0.2184165525114155,0.24187009132420093,0.4252918949771689,0.2888198630136986,0.24705376712328764
2011-12-31,0.17655616438356164,0.08250707762557079,0.12371152968036529,0.0676236301369863,0.28872397260273974,0.07119600456621004,0.02033835616438356,0.16351472602739725,0.2219277397260274,0.45257020547945204,0.3430407534246575,0.36703481735159815,0.10886381278538813,0.22820159817351598,0.13520445205479453,0.08561495433789953,0.2264914383561644,0.046982420091324195,0.09685753424657534,0.37399817351598175,0.17710342465753423,0.06339326484018265,0.27867340182648404,0.21891255707762558,0.3021965753424658,0.3356220319634703,0.35057340182648405,0.25564189497716894
2012-12-31,0.20355999544626593,0.10087010473588343,0.15785371129326048,0.07714537795992714,0.2905952868852459,0.09243829690346084,0.028527436247723133,0.17462317850637524,0.21461316029143898,0.44585735428051004,0.3176571038251366,0.32356591530054646,0.12403540528233152,0.21327424863387978,0.13436327413479054,0.09963547358834243,0.19964970400728596,0.06352652550091076,0.11362795992714025,0.3448839936247723,0.1625242486338798,0.07667577413479053,0.2577692395264116,0.23721914845173045,0.27314583333333337,0.3450045537340619,0.3304073315118397,0.24648929872495445
2013-12-31,0.1991970319634703,0.09017146118721461,0.1499925799086758,0.07333413242009133,0.2832697488584475,0.09048869863013699,0.023005707762557077,0.16521073059360733,0.20083173515981737,0.40897500000000003,0.28663390410958905,0.3500478310502283,0.15209109589041095,0.2109576484018265,0.1676986301369863,0.10228413242009132,0.20247214611872147,0.05146666666666667,0.11075399543378996,0.3711933789954338,0.15285913242009133,0.07243139269406393,0.232137899543379,0.2251021689497717,0.2449626712328767,0.3920244292237443,0.33077123287671234,0.23192237442922375
2014-12-31,0.1938683789954338,0.0898021689497717,0.136163698630137,0.06878584474885845,0.28801335616438356,0.07758698630136987,0.0191013698630137,0.15825719178082193,0.19648607305936075,0.43952602739726027,0.279320205479452,0.3305192922374429,0.14093116438356165,0.1997175799086758,0.1633511415525114,0.09786506849315069,0.19349509132420092,0.05143995433789954,0.1026384703196347,0.3577195205479452,0.16570924657534247,0.06553173515981735,0.23565844748858447,0.21281552511415525,0.24707773972602737,0.3636431506849315,0.33359086757990863,0.23406883561643838
2015-12-31,0.2007351598173516,0.09491655251141554,0.14288230593607307,0.0748183789954338,0.3191,0.08685981735159817,0.023401598173515982,0.1773574200913242,0.22862602739726026,0.4841900684931507,0.3322945205479452,0.3793420091324201,0.12064235159817352,0.24630867579908677,0.1457672374429224,0.09836152968036531,0.24144771689497715,0.05838036529680365,0.10894554794520549,0.4004019406392694,0.18373744292237443,0.06733664383561644,0.2710869863013699,0.24691849315068493,0.2866933789954338,0.319939497716895,0.36878949771689495,0.2696253424657534
2016-12-31,0.1834170081967213,0.09428346994535519,0.14232456739526414,0.06775728597449908,0.2737109517304189,0.09111714480874318,0.020756147540983608,0.15085724043715848,0.1892761839708561,0.40240107012750453,0.29278699908925315,0.32327367941712204,0.12720719489981785,0.19325273224043715,0.16103711293260473,0.09897950819672131,0.19244364754098361,0.053253301457194896,0.09949715391621129,0.33614355646630234,0.1416778233151184,0.07501855646630236,0.2430169626593807,0.2155913023679417,0.2574627732240437,0.37548884335154825,0.3106292122040073,0.22998884335154826
2017-12-31,0.1864373287671233,0.10723504566210046,0.16578116438356164,0.08349680365296804,0.2746198630136986,0.0954486301369863,0.02372260273972603,0.1842794520547945,0.22233013698630139,0.44948025114155254,0.3178317351598174,0.3381673515981735,0.11845627853881277,0.20845148401826485,0.1473623287671233,0.10803744292237442,0.21043675799086758,0.062191666666666666,0.12143652968036531,0.36638824200913245,0.1583939497716895,0.07568013698630137,0.2591300228310502,0.2212876712328767,0.2811778538812785,0.33561598173515983,0.33078527397260277,0.27892237442922374
2018-12-31,0.19343196347031963,0.0853093607305936,0.13068972602739728,0.06776050228310503,0.2752124429223744,0.0813560502283105,0.025367237442922377,0.16873025114155252,0.2002502283105023,0.40111746575342466,0.2783228310502283,0.3360343607305936,0.12784600456621004,0.20030136986301372,0.15070867579908676,0.08859543378995434,0.19092397260273972,0.04948333333333333,0.10033150684931506,0.35272100456621003,0.15364006849315068,0.07163584474885844,0.2159046803652968,0.22604566210045662,0.23730730593607305,0.3898570776255708,0.3230034246575343,0.22753173515981737
2019-12-31,0.21338618721461186,0.1003054794520548,0.15882123287671235,0.08278630136986301,0.3036987442922374,0.07850068493150686,0.028617123287671235,0.1862566210045662,0.22350719178082193,0.4301263698630137,0.31929691780821917,0.342628196347032,0.14283424657534247,0.2101687214611872,0.16581107305936074,0.09446518264840183,0.20273333333333332,0.05342796803652968,0.12312922374429225,0.3459175799086758,0.14285844748858448,0.08066461187214612,0.27564703196347035,0.2464703196347032,0.28569703196347035,0.3640843607305936,0.3437278538812785,0.27657226027397264
2020-12-31,0.2201898907103825,0.09918875227686703,0.14957058287795993,0.07069615209471766,0.3398893442622951,0.088713456284153,0.026690687613843352,0.16942201730418943,0.22506102003642986,0.44372279143897997,0.3733669171220401,0.3813370901639344,0.12312841530054644,0.2520609061930783,0.1403408469945355,0.09939606102003644,0.24077049180327867,0.058638319672131144,0.112135587431694,0.39615812841530057,0.18496903460837888,0.06937249544626595,0.294025956284153,0.2703640710382514,0.3218760245901639,0.3412012750455373,0.37584016393442626,0.2630063752276867
